sample_id,lot_id,tool_id,sequence,pr_tone,retained_pattern_source,nominal_cd_nm,exposure_dose_mj_cm2,normalized_dose_pct,focus_um,coat_thickness_nm,softbake_temp_c,peb_temp_c,develop_time_s,developer_concentration_pct,field_x,field_y,resist_line_cd_nm,cdu_3sigma_nm,ler_nm,scum_probability,pattern_collapse_probability,defect_probability,spec_pass
S00478,L0023,T02,478,NEGATIVE,EXPOSED,50.0,82.219305,105.409366,0.000846,121.132055,98.860423,103.596263,53.922379,2.425959,0.806252,0.754133,53.766445,3.173008,1.574881,0.011824,0.040954,0.043887,FAIL
S00138,L0006,T03,138,NEGATIVE,EXPOSED,50.0,76.54673,98.136834,-0.151075,112.391095,93.926821,103.449614,56.635909,2.34972,-0.058379,0.531446,50.489594,4.422512,1.619692,0.116243,0.026689,0.149588,FAIL
S00729,L0036,T02,729,NEGATIVE,EXPOSED,50.0,71.868313,92.138863,-0.106295,119.67678,98.852464,101.936833,47.937361,2.419243,0.064959,0.578412,47.969599,3.975574,2.192841,0.361516,0.02538,0.246196,FAIL
S00145,L0007,T03,145,POSITIVE,UNEXPOSED,50.0,87.977593,87.977593,-0.053575,113.861148,98.014986,109.224802,40.214542,2.442058,-0.081634,-0.913755,57.717255,3.362597,1.601368,0.908986,0.011712,0.385422,FAIL
S00452,L0022,T01,452,POSITIVE,UNEXPOSED,50.0,90.39439,90.39439,0.006197,115.195977,95.958489,108.522437,,2.385579,0.229812,0.261937,53.12426,1.997208,1.549965,0.86212,0.01251,0.143726,FAIL
S00543,L0027,T03,543,POSITIVE,UNEXPOSED,50.0,103.43482,,0.01094,126.49872,93.293682,109.60818,39.501456,2.330418,-0.269368,-0.52892,52.776296,2.476577,1.181556,0.468161,0.020178,0.065146,FAIL
S00404,L0020,T01,404,NEGATIVE,EXPOSED,50.0,75.889089,97.293704,0.031386,88.672105,98.116966,107.18198,39.761819,2.338327,0.064365,0.126568,47.851264,2.218112,1.708208,0.067659,0.046929,0.025374,PASS
S00104,L0005,T01,104,NEGATIVE,EXPOSED,50.0,79.059042,101.357746,0.03664,109.204157,102.027748,104.37127,56.361362,2.465014,-0.459545,0.582708,50.624626,2.501898,1.409839,0.05153,0.031437,0.025207,PASS
S00121,L0006,T03,121,NEGATIVE,EXPOSED,50.0,75.100961,96.283283,0.043488,92.995293,99.370243,107.001906,55.539021,2.361857,-0.523025,-0.336919,49.3945,2.360134,1.47527,0.092122,0.013147,0.024803,PASS
S00244,L0012,T02,244,NEGATIVE,EXPOSED,50.0,77.112534,98.862223,0.007073,125.941807,95.938366,105.066016,55.846414,2.396481,-0.268553,-0.401046,51.005906,2.054704,1.276317,0.135726,0.049963,0.021319,PASS
S00661,L0033,T01,661,NEGATIVE,EXPOSED,50.0,86.878827,111.383111,0.022817,108.00594,96.143332,105.228354,59.113103,2.407573,-0.838429,-0.805866,54.665786,3.380618,1.863947,0.005036,0.046411,0.06002,FAIL
S00340,L0017,T01,340,NEGATIVE,EXPOSED,50.0,82.783693,106.13294,,98.948125,99.290991,104.698475,56.867197,2.316228,-0.328091,-0.087625,51.139901,2.009238,1.698639,0.012978,0.023128,0.01723,PASS
S00540,L0027,T02,540,NEGATIVE,EXPOSED,50.0,80.790233,103.577222,-0.009869,123.048813,100.297067,106.174258,51.993933,2.387598,-0.997822,-0.751876,54.752437,3.38401,1.370395,0.027917,0.028289,0.047381,FAIL
S00714,L0035,T02,714,POSITIVE,UNEXPOSED,50.0,100.481249,100.481249,-0.140937,113.613821,97.184968,115.321057,54.775692,2.453958,-0.763113,0.936242,54.292486,4.931088,2.563788,0.100631,0.049987,0.316099,FAIL
S00549,L0027,T01,549,POSITIVE,UNEXPOSED,50.0,102.436326,102.436326,0.077688,104.928036,99.128433,109.35083,49.781262,2.372695,0.107083,0.336668,47.885568,2.664027,1.309301,0.077818,0.027546,0.029066,PASS
S00677,L0033,T02,677,POSITIVE,UNEXPOSED,50.0,102.292522,102.292522,0.098088,107.793831,96.449645,106.592608,36.885388,2.400756,-0.867769,-0.795579,52.551245,3.721933,1.348533,0.445568,0.021584,0.171773,FAIL
S00787,L0039,T01,787,POSITIVE,UNEXPOSED,50.0,99.749074,99.749074,0.016758,108.881176,100.140305,113.615891,43.300469,2.378342,-0.587352,0.007754,51.108568,1.97439,1.829228,0.319835,0.016733,0.040765,FAIL
S00768,L0038,T03,768,POSITIVE,UNEXPOSED,50.0,97.676124,97.676124,0.017289,118.733479,95.663996,111.924251,54.555138,2.272551,0.384404,0.901416,53.88498,2.585383,1.337414,0.136986,0.052838,0.034517,FAIL
S00799,L0039,T01,799,POSITIVE,UNEXPOSED,50.0,91.606031,91.606031,0.05377,117.068363,97.57876,106.202998,43.700017,2.451805,-0.114254,-0.724903,51.714234,3.366525,2.055721,0.78009,0.028153,0.369777,FAIL
S00553,L0027,T01,553,POSITIVE,UNEXPOSED,50.0,103.069046,103.069046,-0.134865,112.170751,98.898011,112.226131,40.635499,2.408916,0.132949,-0.593593,50.3378,4.252823,1.597512,0.294296,0.03853,-0.112681,FAIL
S00763,L0038,T01,763,NEGATIVE,EXPOSED,50.0,82.926585,106.316135,0.154102,118.904403,95.606331,108.054187,53.396897,2.388146,0.982068,0.902278,56.415075,5.457183,1.987021,0.001458,0.020944,0.2705,FAIL
S00221,L0011,T01,221,POSITIVE,UNEXPOSED,50.0,88.396562,,0.061776,110.196609,96.895026,108.029793,46.173859,2.393321,-0.45322,-0.241288,53.480152,2.975058,1.80753,0.75986,0.005336,0.246733,FAIL
S00375,L0018,T03,375,NEGATIVE,EXPOSED,50.0,78.390207,100.500265,-0.182715,126.387053,98.533251,104.738062,49.996348,2.366944,-0.940365,-0.317909,53.122609,5.561445,1.478598,0.080024,0.027692,0.27964,FAIL
S00612,L0030,T01,612,NEGATIVE,EXPOSED,50.0,77.401311,99.23245,0.111946,115.554554,93.863889,103.294663,53.356954,2.327134,-0.703198,-0.246404,50.712121,4.098041,1.38444,0.122922,0.038208,0.109533,FAIL
S00039,L0001,T01,39,NEGATIVE,EXPOSED,50.0,64.853072,83.144964,0.068082,101.311181,98.761391,101.385618,60.960062,2.424864,0.046627,-0.559069,45.020017,3.238362,2.256396,0.47748,0.074812,0.220561,FAIL
S00355,L0017,T01,355,NEGATIVE,EXPOSED,50.0,77.607229,99.496448,-0.017749,121.490886,98.163689,102.55078,40.199965,2.381963,0.888523,0.597555,50.271871,3.359945,1.65796,0.121256,0.023013,0.068172,FAIL
S00445,L0022,T01,445,POSITIVE,UNEXPOSED,50.0,100.123978,100.123978,0.02188,125.077564,99.651987,110.757218,51.110236,2.267919,0.991914,-0.672421,52.168633,2.983772,1.093264,0.16971,0.069086,0.047671,PASS
S00078,L0003,T02,78,POSITIVE,UNEXPOSED,50.0,87.899187,,0.059763,123.182837,100.887126,108.213555,50.56449,2.404804,0.000712,-0.745583,54.327881,3.510347,1.632052,0.721805,0.045207,0.31767,FAIL
S00600,L0030,T02,600,NEGATIVE,EXPOSED,50.0,72.489599,92.935383,0.067637,94.950645,96.259334,,54.659013,2.3626,,0.713849,49.699562,3.093941,1.416885,0.177215,0.036281,0.058197,PASS
S00284,L0014,T01,284,NEGATIVE,EXPOSED,50.0,74.678795,95.742045,0.046025,123.208839,96.231843,105.004674,53.573278,2.373277,0.866447,0.951265,51.580458,3.709823,1.315769,0.191501,0.059723,0.098193,FAIL
S00487,L0024,T01,487,NEGATIVE,EXPOSED,50.0,79.714482,102.198054,-0.093469,116.02427,96.643094,103.786251,49.139059,2.470421,0.572995,0.74226,51.72197,3.779791,1.360945,0.055859,0.038961,0.071435,FAIL
S00136,L0006,T03,136,POSITIVE,UNEXPOSED,50.0,105.66216,105.66216,-0.020984,105.306797,95.72377,112.208817,52.435174,2.279894,-0.492993,0.62036,51.370737,2.320228,1.790266,0.017412,0.034566,0.024411,PASS
S00005,L0000,T02,5,POSITIVE,UNEXPOSED,50.0,95.552542,95.552542,-0.123846,109.737815,95.843437,114.717046,47.525814,2.370853,0.89169,0.334192,55.238377,4.448479,0.946429,0.400223,0.046537,0.337721,FAIL
S00790,L0039,T01,790,NEGATIVE,EXPOSED,50.0,80.67329,103.427295,0.070938,112.735461,99.10998,103.160637,54.879634,2.30382,0.552853,0.06075,50.293613,3.253557,1.84122,0.035693,0.030958,0.056016,FAIL
S00684,L0034,T01,684,POSITIVE,UNEXPOSED,50.0,103.746444,103.746444,0.146094,95.978677,98.580527,112.854217,35.144647,2.355158,0.298605,-0.160681,48.426347,4.455547,1.480487,0.343981,0.026686,0.240735,FAIL
S00363,L0018,T01,363,NEGATIVE,EXPOSED,50.0,75.777938,97.151203,0.031682,112.090101,104.053513,106.507747,59.347441,2.357353,0.153961,0.815193,50.192873,2.551842,1.533422,0.105205,0.066667,0.035355,PASS
S00016,L0000,T03,16,,UNEXPOSED,50.0,96.811983,96.811983,-0.023314,121.514574,98.488848,109.101711,53.07031,2.268829,0.162536,-0.285276,51.72199,2.279522,1.609403,0.243268,0.060724,0.042117,PASS
S00124,L0006,T01,124,NEGATIVE,EXPOSED,50.0,69.738669,89.408549,0.005402,111.462139,93.136503,107.364992,54.321097,2.373568,0.847105,0.881346,49.683693,2.567428,2.007414,0.321732,0.047044,0.077619,FAIL
S00493,L0024,T01,493,NEGATIVE,EXPOSED,50.0,71.857488,92.124984,0.003058,125.285327,100.253037,103.010679,59.896182,2.312226,-0.082556,0.240935,46.33212,2.247286,1.855806,0.345783,0.124131,0.071055,FAIL
S00413,L0020,T01,413,NEGATIVE,EXPOSED,50.0,81.675034,104.711583,-0.051831,110.086766,98.530717,109.54491,57.23832,2.305046,0.905667,0.750187,55.137434,3.653612,2.625568,0.004837,0.024965,0.10392,FAIL
S00647,L0032,T01,647,NEGATIVE,EXPOSED,50.0,74.893405,96.017186,0.040255,117.850272,97.847566,103.975197,59.559339,2.372293,-0.689508,-0.320378,49.946768,2.694305,1.36895,0.159542,0.083341,0.043862,PASS
S00370,L0018,T03,370,POSITIVE,UNEXPOSED,50.0,107.168503,107.168503,-0.089795,112.30811,98.783705,114.324877,44.771521,2.297798,0.800017,0.941106,52.087801,4.204405,2.21567,0.060066,0.022135,0.146276,FAIL
S00734,L0036,T01,734,NEGATIVE,EXPOSED,50.0,86.752333,,0.053405,124.171942,95.816366,377.9046,58.377119,2.318321,0.923209,0.396172,54.958531,3.513192,1.590147,0.014253,0.053625,0.060356,FAIL
S00379,L0018,T01,379,NEGATIVE,EXPOSED,50.0,76.544258,98.133665,,113.169015,94.369504,105.71836,,2.456327,-0.842702,0.15582,50.283661,4.696477,1.251811,0.094273,0.065513,0.158191,FAIL
S00348,L0017,T01,348,POSITIVE,UNEXPOSED,50.0,106.721401,106.721401,-0.000459,131.951361,97.148086,108.692696,44.94274,2.408093,-0.260176,0.793919,48.820509,2.632635,1.637332,0.163488,0.033178,0.043065,PASS
S00204,L0010,T01,204,POSITIVE,UNEXPOSED,50.0,103.094889,103.094889,0.048485,113.458837,96.098632,105.715477,44.607127,2.402157,0.722131,0.600294,50.508159,3.034468,2.169235,0.198765,0.018067,0.082723,PASS
S00748,L0037,T01,748,POSITIVE,UNEXPOSED,50.0,102.443198,102.443198,-0.053346,114.755112,97.176906,107.897001,51.308645,2.367779,0.403374,0.899391,49.331746,3.152193,1.415144,0.079599,0.037707,0.047193,PASS
S00557,L0027,T03,557,NEGATIVE,EXPOSED,50.0,74.520854,95.539556,-0.075286,112.853629,101.006254,107.668808,59.672472,2.405289,-0.857464,0.53012,53.071525,3.410511,1.885119,0.170948,0.053993,0.097035,FAIL
S00262,L0013,T01,262,NEGATIVE,EXPOSED,50.0,81.452978,104.426895,0.003272,116.817809,96.986081,103.520946,66.558599,2.418133,-0.686659,-0.677321,53.060819,2.437199,1.118404,0.055103,0.110297,0.025008,FAIL
S00425,L0021,T01,425,NEGATIVE,,50.0,82.782155,106.130968,0.004672,121.099536,96.175636,105.133405,55.994118,2.375547,0.830429,0.935367,53.34729,2.582746,1.533085,0.028867,0.049859,0.028305,FAIL
S00190,L0009,T01,190,NEGATIVE,EXPOSED,50.0,79.081364,101.386363,-0.014714,105.72858,94.995919,107.213288,52.346967,2.401622,0.219241,0.273893,50.464166,1.731181,1.446041,0.03455,0.033273,0.012955,PASS
S00785,L0039,T01,785,NEGATIVE,EXPOSED,50.0,81.164601,104.057181,0.049305,123.101511,92.354973,105.988136,62.309382,2.383343,-0.649836,-0.392434,52.26109,3.549064,1.450957,0.012991,0.093736,0.063296,FAIL
S00632,L0031,T01,632,POSITIVE,UNEXPOSED,50.0,102.896823,102.896823,0.007255,108.615108,98.933315,107.265362,41.896557,2.375729,0.107302,0.761204,50.771679,1.926475,1.586659,0.263638,0.021561,0.029952,FAIL
S00384,L0019,T02,384,NEGATIVE,EXPOSED,50.0,73.805965,94.623032,-0.085321,123.369285,99.954744,104.958178,59.260236,2.447962,-0.165633,0.559273,49.497721,3.717516,1.544004,0.217114,0.113049,0.132347,FAIL
S00056,L0002,T02,56,NEGATIVE,EXPOSED,50.0,77.621415,99.514635,0.04497,122.471734,95.968226,103.255739,63.536715,2.339705,-0.213214,0.80982,50.416715,3.265021,1.230148,0.100735,0.124168,0.060901,FAIL
S00073,L0003,T01,73,NEGATIVE,EXPOSED,50.0,74.429632,95.422605,0.010264,111.843075,97.388889,106.41666,53.612552,2.307022,-0.568509,-0.061033,49.280122,1.986007,1.227816,0.13555,0.041303,0.019194,PASS
S00435,L0021,T01,435,NEGATIVE,EXPOSED,50.0,72.658442,93.151848,-0.034539,107.765889,99.817127,106.41525,50.475369,2.271281,-0.186911,-0.861745,48.869471,2.300127,1.820927,0.188223,0.016145,0.037112,PASS
S00545,L0027,T01,545,NEGATIVE,EXPOSED,50.0,80.491494,103.194223,0.130695,105.480745,96.857933,101.27485,51.485284,2.352038,0.233779,0.315662,51.357961,4.160116,1.857678,0.054668,0.019557,0.117097,FAIL
S00278,L0013,T01,278,NEGATIVE,EXPOSED,50.0,81.293147,104.221984,-0.091296,127.025042,94.751302,102.255163,47.365562,2.308721,0.015069,-0.150711,48.641396,3.589491,1.858099,0.077232,0.038208,0.083539,FAIL
S00280,L0014,T01,280,NEGATIVE,EXPOSED,50.0,76.737036,98.380815,-0.083867,105.139264,97.962432,101.127239,44.679392,2.445848,0.968244,-0.741416,50.28153,4.181262,1.895965,0.102261,0.025678,0.137926,FAIL
S00421,L0021,T01,421,NEGATIVE,EXPOSED,50.0,72.619202,93.101542,-0.032079,132.585915,95.78263,106.341337,64.006618,2.345568,-0.685177,0.180333,50.524803,2.730025,1.693227,0.275831,0.159127,0.086427,FAIL
S00694,L0034,T01,694,NEGATIVE,EXPOSED,50.0,72.275902,92.661413,0.084351,101.787039,96.115082,104.421117,50.927599,2.339048,-0.943364,0.173591,49.687051,3.647464,1.452325,0.2351,0.009742,0.099908,FAIL
S00001,L0000,T01,1,NEGATIVE,EXPOSED,50.0,70.887121,90.880924,0.026717,102.510242,97.153712,102.669196,57.141522,2.402725,-0.227347,-0.062084,47.197105,2.399959,1.679872,0.296356,0.038537,0.208408,FAIL
S00188,L0009,T01,188,NEGATIVE,EXPOSED,50.0,86.789658,111.268792,-0.064555,121.87414,98.374496,104.451266,48.17969,2.382031,,0.792975,54.478968,3.684204,1.777507,0.047958,0.022527,0.077258,FAIL
S00265,L0013,T02,265,NEGATIVE,EXPOSED,50.0,74.749625,95.832852,-0.142273,120.658126,101.015363,105.224345,54.317292,2.386208,-0.454511,0.947494,50.960622,4.808286,1.631073,0.177967,0.038367,0.231183,FAIL
S00314,L0015,T02,314,NEGATIVE,EXPOSED,50.0,64.977594,83.304608,-0.145422,96.969838,99.622213,101.799709,60.125943,2.419766,-0.271119,0.871218,47.440172,4.855713,2.212026,0.51643,0.050908,0.534257,FAIL
S00270,L0013,T03,270,NEGATIVE,EXPOSED,50.0,81.001195,103.847686,-0.154181,111.74928,96.384194,105.070463,60.500582,2.443214,0.979484,0.788593,55.8536,4.968184,1.463872,0.022974,0.036264,0.168412,FAIL
S00471,L0023,T01,471,NEGATIVE,EXPOSED,50.0,75.869328,97.268369,0.069368,116.742098,98.269352,108.433287,57.397383,2.452733,0.436142,0.635703,51.30556,3.146477,2.186342,0.069565,0.069187,0.073423,PASS
S00002,L0000,T02,2,NEGATIVE,EXPOSED,50.0,81.607198,104.624613,0.082609,111.658389,,103.742744,56.113253,2.362532,-0.416512,-0.979003,53.886045,3.456458,1.374318,0.04621,0.032554,0.053385,FAIL
S00118,L0005,T01,118,NEGATIVE,EXPOSED,50.0,78.032589,100.041781,-0.013036,91.601538,104.021288,104.221242,58.098075,2.389377,-0.344706,0.645121,51.106078,2.446922,1.052041,0.04053,0.043464,0.019853,PASS
S00051,L0002,T01,51,NEGATIVE,EXPOSED,50.0,79.230327,101.577342,0.087948,91.722948,99.891427,104.995913,64.74856,2.406185,0.796602,-0.322326,50.736461,3.419355,1.22316,0.033942,0.036531,0.046778,FAIL
S00561,L0028,T01,561,NEGATIVE,EXPOSED,50.0,85.622888,109.772934,-0.033626,113.916865,101.366617,107.30808,50.060795,2.471122,,-0.549863,52.967521,2.616611,1.919173,0.013731,0.027733,0.032529,PASS
S00285,L0014,T01,285,NEGATIVE,EXPOSED,50.0,82.450306,105.705521,-0.009204,132.908417,99.775561,107.382792,61.73847,2.425251,0.466811,-0.673577,54.18063,2.504789,1.567749,0.014856,0.112417,0.030294,FAIL
S00052,L0002,T01,52,NEGATIVE,EXPOSED,50.0,75.297232,96.534912,0.079969,104.131473,101.64763,105.410773,58.279425,2.44302,0.723241,-0.851039,49.862583,3.71209,1.393457,0.11505,0.051414,0.082592,FAIL
S00361,L0018,T02,361,NEGATIVE,EXPOSED,50.0,75.607424,96.932595,0.037933,123.056174,99.184228,102.448576,51.546109,2.275028,-0.207834,-0.101938,48.646603,2.35401,1.692493,0.190339,0.042004,0.038781,PASS
S00062,L0003,T01,62,NEGATIVE,EXPOSED,50.0,82.641793,105.951017,-0.070235,,99.594529,103.745508,52.739254,2.347431,-0.663293,0.514423,52.83087,3.260992,1.315715,0.014347,0.046881,0.042002,FAIL
S00475,L0023,T01,475,NEGATIVE,EXPOSED,50.0,77.361244,99.181082,0.024567,125.260804,98.982338,104.730362,52.446643,2.478318,-0.026431,,49.967567,2.224046,1.005139,0.12827,0.052274,0.0209,PASS
S00420,L0021,T01,420,NEGATIVE,EXPOSED,50.0,81.26815,104.189936,0.019464,118.582574,98.769831,108.056013,51.862861,2.289101,-0.617883,0.060982,53.232108,2.530055,1.93889,0.025978,0.052581,0.033606,FAIL
S00537,L0026,T02,537,NEGATIVE,EXPOSED,50.0,82.989429,106.396704,0.02742,120.646388,99.587109,105.658484,51.876652,2.347431,0.656907,-0.199705,54.167979,2.502729,1.711977,0.006629,0.034227,0.026417,FAIL
S00754,L0037,T01,754,NEGATIVE,EXPOSED,250.0,75.191546,96.399418,0.137985,127.109008,101.780234,106.258476,48.942615,2.332216,0.584225,-0.64629,51.02334,4.638195,1.543206,0.175,0.037777,0.19713,FAIL
S00000,L0000,T01,0,POSITIVE,UNEXPOSED,50.0,96.930044,96.930044,-0.019841,113.082584,94.531126,108.760075,32.941633,2.395094,-0.84523,-0.546762,55.542722,2.64259,1.613996,0.829357,0.028394,0.222196,FAIL
S00008,L0000,T01,8,POSITIVE,UNEXPOSED,50.0,102.862036,102.862036,0.101792,96.517452,99.406839,112.720539,46.667911,2.336524,0.621955,-0.006659,47.921246,3.700737,1.725363,0.108551,0.00335,0.085247,FAIL
S00230,L0011,T02,230,POSITIVE,UNEXPOSED,50.0,103.647742,103.647742,0.034805,125.245174,95.450978,110.606828,44.138919,2.368337,-0.758259,-0.011047,52.076349,3.1901,1.490501,0.249209,0.036834,0.0788,PASS
S00436,L0021,T01,436,POSITIVE,UNEXPOSED,50.0,100.874353,100.874353,0.035018,99.726641,97.418838,,55.333507,2.350063,0.764342,-0.424362,47.327416,2.550475,2.275736,0.055698,0.02716,0.041623,PASS
S00769,L0038,T02,769,POSITIVE,UNEXPOSED,50.0,93.229286,93.229286,-0.111726,118.922484,97.012979,108.949559,42.208295,2.271517,0.066665,0.097121,54.292117,3.645626,1.347127,0.756266,0.004881,0.307773,FAIL
S00097,L0004,T01,97,NEGATIVE,EXPOSED,50.0,78.78367,101.004705,0.038554,126.006639,103.832101,102.948584,52.792278,2.391484,-0.957092,0.479058,50.405183,3.014992,1.441803,0.069477,0.030872,0.040991,PASS
S00109,L0005,T01,109,NEGATIVE,EXPOSED,50.0,77.403817,99.235663,,122.558121,97.580319,102.63626,52.98871,2.375472,0.572566,0.360091,49.462082,3.166329,1.4627,0.12512,0.065856,0.059014,PASS
S00258,L0012,T01,258,POSITIVE,UNEXPOSED,50.0,104.397343,104.397343,0.123351,122.186394,97.108766,108.594279,55.28802,2.287709,0.65622,0.754088,47.826864,4.798504,1.791422,0.060991,0.104865,0.217031,FAIL
S00259,L0012,T03,259,POSITIVE,UNEXPOSED,50.0,99.897353,99.897353,0.122101,121.894159,100.055496,110.299501,51.218623,2.382055,0.733303,0.610655,52.055971,4.798014,0.888819,0.147641,0.049585,0.157695,FAIL
S00277,L0013,T03,277,POSITIVE,UNEXPOSED,50.0,102.602267,102.602267,0.095593,130.378406,95.816228,109.993538,49.842146,2.391986,0.172088,-0.917346,51.236668,3.797713,1.13169,0.18925,0.055319,0.094378,FAIL
S00148,L0007,T01,148,NEGATIVE,EXPOSED,50.0,76.343082,97.875746,0.030344,107.06302,98.811614,108.084771,48.030515,2.387566,-0.647773,0.083231,49.665626,2.266198,2.038666,0.038018,0.001969,0.026056,PASS
S00024,L0001,T01,24,NEGATIVE,EXPOSED,50.0,79.99192,102.553744,0.00158,104.301032,102.461811,105.343332,53.946758,2.286685,-0.531239,0.755621,51.63084,2.240584,1.073235,0.032192,0.046264,0.016636,PASS
S00394,L0019,T02,394,POSITIVE,UNEXPOSED,50.0,103.281411,103.281411,0.046305,109.53401,96.754854,108.895825,43.282533,2.360905,0.501854,0.035463,50.555008,2.35541,1.195504,0.202809,0.01649,0.028993,PASS
S00287,L0014,T03,287,NEGATIVE,EXPOSED,50.0,80.450576,103.141764,-0.039559,115.325408,93.524104,103.693181,63.000567,2.458787,0.380727,-0.836775,52.586329,2.843316,1.147833,0.045557,0.076019,0.031853,PASS
S00055,L0002,T01,55,NEGATIVE,EXPOSED,50.0,75.460254,96.743916,0.058442,119.159208,100.666045,105.093194,60.276978,2.395273,0.49038,-0.334784,48.847908,3.282318,1.32453,0.136873,0.089321,0.065682,FAIL
S00701,L0035,T01,701,POSITIVE,UNEXPOSED,50.0,97.146432,97.146432,-0.030747,101.821008,94.416968,112.843855,51.850142,2.374521,0.970972,-0.714146,51.236336,3.201082,1.726031,0.131356,0.020398,0.063508,FAIL
S00149,L0007,T01,149,,UNEXPOSED,50.0,92.910046,92.910046,0.108773,122.095424,94.769368,115.165453,49.167825,2.356583,-0.025399,,56.503444,3.724105,2.445629,0.552605,0.040826,0.349769,FAIL
S00047,L0002,T01,47,POSITIVE,UNEXPOSED,50.0,97.463095,97.463095,-0.055603,142.353051,98.829822,109.374058,48.58593,2.351357,-0.804173,0.441603,52.30143,3.727173,1.167497,0.515293,0.071253,0.206062,FAIL
S00529,L0026,T01,529,NEGATIVE,EXPOSED,50.0,85.630547,109.782753,-0.022426,113.409278,98.280834,102.609472,60.412507,2.363891,0.244286,0.515908,51.040899,2.171838,1.92834,0.023551,0.058849,0.02508,PASS
S00718,L0035,T01,718,NEGATIVE,EXPOSED,50.0,82.100654,105.257249,0.091561,107.111478,93.315082,103.224072,58.304256,2.459134,-0.773976,0.97604,52.756136,3.828963,1.688015,0.0,0.040047,0.076079,FAIL
S00120,L0006,T01,120,POSITIVE,UNEXPOSED,50.0,,109.463878,0.027108,96.088263,95.730048,111.176443,51.275515,2.347565,0.665598,-0.804808,48.507077,2.813021,1.648532,0.028856,0.022264,0.034034,PASS
S00470,L0023,T01,470,NEGATIVE,EXPOSED,50.0,83.794264,,-0.031013,100.052973,101.486058,103.460667,56.003475,2.410206,-0.045075,-0.813966,53.330326,2.1905,1.573293,0.002382,0.051137,0.019488,FAIL
S00484,L0024,T01,484,POSITIVE,UNEXPOSED,50.0,102.555881,102.555881,0.130124,118.290514,99.093714,110.637757,,2.340447,-0.864512,0.790085,53.570516,4.650301,1.648895,0.148007,0.040715,0.197159,FAIL
S00507,L0025,T03,507,NEGATIVE,EXPOSED,50.0,69.859304,89.56321,-0.027734,111.59636,100.179485,104.633125,55.842536,2.319334,-0.956128,-0.307936,49.502714,2.727723,1.9357,0.368934,0.024815,0.090978,FAIL
